id,chr,pos,cm
30203,22,25320738,23.297674
30204,22,25412911,23.394199
30205,22,25426113,23.655879
30206,22,25598101,23.728714
30207,22,25644827,24.027054
30208,22,25650406,24.14681
30209,22,25661725,24.177906
30210,22,25664408,24.27407
30211,22,25719913,24.45428
30212,22,25810162,24.51741
30213,22,25846087,24.621673
30214,22,25930784,24.667936
30215,22,25934878,24.816949
30216,22,26119104,24.87832
30217,22,26164413,25.005956
30218,22,26166011,25.071878
30219,22,26278427,25.236692
30220,22,26283020,25.490681
30221,22,26327243,25.561876
30222,22,26330370,25.640301
30223,22,26350103,25.673251
30224,22,26354655,25.754153
30225,22,26411768,25.856774
30226,22,26419808,25.964103
30227,22,26421793,26.049438
30228,22,26456367,26.099336
30229,22,26458134,26.185193
30230,22,26467382,26.19568
30231,22,26470198,26.343852
30232,22,26520939,26.367911
30233,22,26527066,26.456665
30234,22,26661973,26.584947
30235,22,26694214,26.769943
30236,22,26716166,26.781172
30237,22,26735813,26.886884
30238,22,26738225,26.963428
30239,22,26754350,26.990636
30240,22,26757871,27.071319
30241,22,26790885,27.112505
30242,22,26793190,27.272055
30243,22,26911418,27.331073
30244,22,26914643,27.378064
30245,22,27116420,27.552052
30246,22,27118181,27.645006
30247,22,27159832,27.782529
30248,22,27161921,27.853389
30249,22,27179384,27.869497
30250,22,27194628,28.023005
30251,22,27201909,28.215386
30252,22,27209017,28.223047
30253,22,27213199,28.364131
30254,22,27222286,28.368897
30255,22,27224108,28.442809
30256,22,27295234,28.580189
30257,22,27299366,28.726156
30258,22,27364300,28.857946
30259,22,27366972,29.020498
30260,22,27393381,29.044565
30261,22,27396879,29.152985
30262,22,27405012,29.186947
30263,22,27406501,29.25987
30264,22,27416197,29.292188
30265,22,27418259,29.386636
30266,22,27425592,29.400402
30267,22,27429276,29.539729
30268,22,27486722,29.670949
30269,22,27530934,29.87023
30270,22,27532474,29.951192
30271,22,27567320,30.08291
30272,22,27620929,30.128632
30273,22,27622616,30.218589
30274,22,27634799,30.233678
30275,22,27653397,30.401154
30276,22,27657604,30.510904
30277,22,27668977,30.58651
30278,22,27682627,30.8051
30279,22,27696913,30.895503
30280,22,27768787,31.036101
30281,22,27775797,31.179555
30282,22,27792035,31.235491
30283,22,27793356,31.337996
30284,22,27824063,31.382337
30285,22,27829565,31.492506
30286,22,27836922,31.80558
30287,22,27896605,31.905571
30288,22,27945841,32.118993
30289,22,27948878,32.207649
30290,22,27968303,32.238893
30291,22,27970129,32.301516
30292,22,28057092,32.589592
30293,22,28129239,32.652871
30294,22,28145148,32.734234
30295,22,28150109,32.851457
30296,22,28165334,32.874355
30297,22,28168252,32.975019
30298,22,28206194,33.307786
30299,22,28238409,33.364299
30300,22,29454477,33.53354
30301,22,29458441,33.657736
30302,22,29608276,33.780496
30303,22,29624582,33.932073
30304,22,29819571,34.070476
30305,22,29823768,34.134497
30306,22,30604102,34.31626
30307,22,30678419,34.423965
30308,22,30953295,34.54009
30309,22,30957832,34.60807
30310,22,31065067,34.741758
30311,22,31269708,34.838127
30312,22,31273284,34.90949
30313,22,31437392,34.92584
30314,22,31445946,35.080386
30315,22,31533796,35.152961
30316,22,32326021,35.269523
30317,22,32327794,35.361148
30318,22,32531380,35.415935
30319,22,32658620,35.578643
30320,22,32665789,35.75697
30321,22,32826277,35.899876
30322,22,32830958,36.047018
30323,22,32856594,36.112242
30324,22,32858428,36.233504
30325,22,32913839,36.294131
30326,22,32920690,36.43192
30327,22,32950053,36.462073
30328,22,32952012,36.601311
30329,22,32999768,36.744852
30330,22,33001276,36.800632
30331,22,33121988,36.917399
30332,22,33148829,37.043465
30333,22,33440135,37.213077
30334,22,33441753,37.26119
30335,22,33505498,37.307895
30336,22,33517654,37.621648
30337,22,33650904,37.739515
30338,22,33691747,37.848449
30339,22,33701078,37.980703
30340,22,33748362,38.050331
30341,22,33758736,38.144248
30342,22,33804468,38.201044
30343,22,33807636,38.30144
30344,22,33896495,38.405512
30345,22,33900764,38.486678
30346,22,33966965,38.544824
30347,22,33968368,38.647281
30348,22,34066384,38.713768
30349,22,34068567,38.781383
30350,22,34152899,38.967937
30351,22,34269184,39.037393
30352,22,34354953,39.18974
30353,22,34358639,39.322457
30354,22,34493709,39.431272
30355,22,34496691,39.51816
30356,22,34798964,39.686122
30357,22,34861733,39.829018
30358,22,34983579,39.879002
30359,22,34985697,39.960743
30360,22,35340036,40.130873
30361,22,35399615,40.298217
30362,22,35402351,40.391785
30363,22,35528206,40.463325
30364,22,35532734,40.556001
30365,22,35717835,40.62255
30366,22,35829804,40.814368
30367,22,35890480,41.494312
30368,22,35915774,41.542748
30369,22,35925430,41.663757
30370,22,36132558,41.994578
30371,22,36136945,42.101991
30372,22,36449158,42.169681
30373,22,36593161,42.443882
30374,22,36607229,42.588523
30375,22,36633836,42.627061
30376,22,36639742,42.784255
30377,22,36666325,42.82613
30378,22,36668884,42.949917
30379,22,36751101,43.102189
30380,22,36922205,43.23441
30381,22,36923872,43.335625
30382,22,36951324,43.386531
30383,22,36953815,43.501482
30384,22,37001495,43.578679
30385,22,37003456,43.703488
30386,22,37073748,43.756063
30387,22,37080738,43.916804
30388,22,37182681,44.029583
30389,22,37194767,44.152253
30390,22,37246329,44.258227
30391,22,37247878,44.394135
30392,22,37258813,44.415919
30393,22,37260601,44.493827
30394,22,37323638,44.561142
30395,22,37342719,44.678691
30396,22,37345312,44.799535
30397,22,37364432,44.839862
30398,22,37367308,44.966347
30399,22,37470536,45.044672
30400,22,37538140,45.246611
30401,22,37544602,45.350095
30402,22,37558356,45.359654
30403,22,37562807,45.493368
30404,22,37570845,45.57021
30405,22,37669321,45.713784
30406,22,37680127,45.816305
30407,22,37681986,45.948433
30408,22,37713813,45.970196
30409,22,37717819,46.099717
30410,22,37781591,46.209404
30411,22,37797138,46.310946
30412,22,37836292,46.354872
30413,22,37843260,46.447406
30414,22,37935945,46.562525
30415,22,37937829,46.644217
30416,22,37972628,46.729904
30417,22,37979150,46.960252
30418,22,38447444,47.062968
30419,22,38511180,47.218241
30420,22,38597174,47.23937
30421,22,38708606,47.456911
30422,22,38715222,47.562308
30423,22,38860071,47.656376
30424,22,38868576,47.786636
30425,22,39152412,47.845399
30426,22,39306080,47.966034
30427,22,39316732,48.320986
30428,22,39349617,48.350368
30429,22,39373257,48.460984
30430,22,39408841,48.485259
30431,22,39411865,48.566971
30432,22,39565896,48.724458
30433,22,39577898,48.865106
30434,22,39655047,48.981702
30435,22,39659487,49.068502
30436,22,39758253,49.133688
30437,22,39777523,49.283334
30438,22,39939913,49.38139
30439,22,40091547,49.555092
30440,22,40103934,49.854819
30441,22,40375094,49.946492
30442,22,40382249,50.0024
30443,22,40733777,50.156267
30444,22,42688085,50.46241
30445,22,42692339,50.521016
30446,22,42869453,50.649685
30447,22,42875479,50.818494
30448,22,43095457,50.923998
30449,22,43180418,51.063498
30450,22,43188180,51.120947
30451,22,43409989,51.158921
30452,22,43570794,51.37982
30453,22,43573946,51.503576
30454,22,43635207,51.612176
30455,22,43648664,51.762913
30456,22,43713253,51.932747
30457,22,43715862,51.98818
30458,22,43908169,52.240444
30459,22,44293654,52.373242
30460,22,44302160,52.479602
30461,22,44317084,52.498509
30462,22,44323955,52.739605
30463,22,44409176,52.832446
30464,22,44421563,53.067019
30465,22,44493913,53.28081
30466,22,44501635,53.499679
30467,22,44522833,53.519041
30468,22,44524638,53.665152
30469,22,44579831,53.826422
30470,22,44581549,53.905462
30471,22,44657628,54.007004
30472,22,44691555,54.125864
30473,22,44699502,54.297203
30474,22,44760984,54.714836
30475,22,44766791,54.813211
30476,22,44818518,54.959535
30477,22,44820796,55.054809
30478,22,44951267,55.305575
30479,22,44955033,55.376668
30480,22,44993530,55.468963
30481,22,44996472,55.548449
30482,22,45100997,55.873179
30483,22,45116664,55.982005
30484,22,45123746,56.138292
30485,22,45148348,56.192988
30486,22,45161740,56.323749
30487,22,45169376,56.50882
30488,22,45187790,56.561362
30489,22,45188671,56.621139
30490,22,45209917,56.656671
30491,22,45217892,56.767427
30492,22,45271733,56.925256
30493,22,45413112,57.090955
30494,22,45420115,57.186991
30495,22,45441268,57.213267
30496,22,45446874,57.383282
30497,22,45456646,57.454137
30498,22,45458791,57.600435
30499,22,45527845,57.753627
30500,22,45587269,57.784635
30501,22,45655844,57.922641
30502,22,45659209,58.034088
30503,22,45669729,58.065142
30504,22,45672574,58.14714
30505,22,45691594,58.254117
30506,22,45855202,58.329203
30507,22,45864459,58.464507
30508,22,45894507,58.493085
30509,22,45897997,58.6243
30510,22,45922466,58.768907
30511,22,45941443,58.791449
30512,22,45950803,58.938952
30513,22,45970029,58.957507
30514,22,45974757,59.101395
30515,22,46029014,59.182169
30516,22,46256209,59.269986
30517,22,46463431,59.687247
30518,22,46511768,59.859927
30519,22,46515716,59.954986
30520,22,46567388,59.99606
30521,22,46621994,60.223018
30522,22,46818976,60.356061
30523,22,46831965,60.441313
30524,22,46836592,60.550152
30525,22,46911296,60.791018
30526,22,46929189,61.025711
30527,22,47105947,61.229086
30528,22,47108669,61.307307
30529,22,47165443,61.428997
30530,22,47295877,61.502279
30531,22,47301789,61.577426
30532,22,47445773,61.680344
30533,22,47447437,61.799223
30534,22,47492213,61.821432
30535,22,47494446,61.882503
30536,22,47566744,61.954216
30537,22,47568291,62.055262
30538,22,47574009,62.066658
30539,22,47578009,62.198313
30540,22,47593413,62.270815
30541,22,47597504,62.377686
30542,22,47652614,62.425111
30543,22,47657108,62.532423
30544,22,47680100,62.59636
30545,22,47682871,62.669034
30546,22,47827866,62.847036
30547,22,47844370,62.936134
30548,22,47937891,62.979028
30549,22,47939681,63.118821
30550,22,47993409,63.268013
30551,22,47998084,63.396327
30552,22,48020057,63.409968
30553,22,48022020,63.465898
30554,22,48211408,63.632303
30555,22,48220853,63.73559
30556,22,48270054,63.765632
30557,22,48271961,63.91888
30558,22,48360579,64.078113
30559,22,48362290,64.136523
30560,22,48391165,64.16019
30561,22,48394689,64.233467
30562,22,48444881,64.263069
30563,22,48479630,64.40243
30564,22,48484533,64.551308
30565,22,48543566,64.676547
30566,22,48546285,64.78847
30567,22,48646254,64.928336
30568,22,48654123,65.137653
30569,22,48696697,65.326168
30570,22,48703874,65.458636
30571,22,48738463,65.621815
30572,22,48742656,65.792034
30573,22,48745801,65.808116
30574,22,48748390,65.934753
30575,22,48810119,66.016844
30576,22,48812241,66.114337
30577,22,48834523,66.177977
30578,22,48837907,66.25423
30579,22,48902721,66.358381
30580,22,48905011,66.524083
30581,22,48968438,66.669876
30582,22,49017862,67.558297
30583,22,49069450,67.695159
30584,22,49116651,67.938953
30585,22,49174994,67.99067
30586,22,49176981,68.093763
30587,22,49201980,68.188889
30588,22,49206550,68.320065
30589,22,49230499,68.363234
30590,22,49304472,68.846822
30591,22,49348202,68.927131
30592,22,49380656,69.088014
30593,22,49396512,69.364719
30594,22,49522372,69.631918
30595,22,49527653,69.712771
30596,22,49547498,69.760466
30597,22,49552877,69.84109
30598,22,49559242,70.103378
30599,22,49591499,70.169253
30600,22,49593443,70.286259
30601,22,49654459,70.377417
30602,22,49663259,70.525626
30603,22,49718612,70.994458
30604,22,49751323,71.095571
30605,22,49753204,71.227121
30606,22,49777002,71.27741
30607,22,49778924,71.415098
30608,22,49800107,71.50638
30609,22,49803008,71.644418
30610,22,49823224,71.68558
30611,22,49825918,71.775654
30612,22,49838664,71.808951
30613,22,49851212,72.073961
30614,22,49909891,72.230901
30615,22,49911908,72.324804
30616,22,49926902,72.348335
30617,22,49928522,72.476849
30618,22,50108238,72.590646
30619,22,50110689,72.659012
30620,22,50164078,72.820132
30621,22,50320943,72.863309
30622,22,50426987,73.117382
30623,22,50486689,73.175332
30624,22,50492235,73.250864
30625,22,50921694,73.559698
30626,22,50937445,73.755437
30627,22,51229805,74.109562
30628,23,2703391,0
30629,23,2775998,0.26638
30630,23,2850529,0.706148
30631,23,2937170,1.102231
30632,23,2997069,1.13704
30633,23,3008360,1.234805
30634,23,3013032,1.347023
30635,23,3028627,1.360308
30636,23,3066505,1.616541
30637,23,3142515,1.769856
30638,23,3144761,1.844862
30639,23,3174698,1.889289
30640,23,3177418,1.977634
30641,23,3449529,2.291271
30642,23,3453684,2.398562
30643,23,3518376,2.464306
30644,23,3569345,2.86021
30645,23,3607389,2.931795
30646,23,3624687,3.212003
30647,23,3675711,3.433692
30648,23,4222028,3.768059
30649,23,4526206,3.870408
30650,23,4528647,3.978944
30651,23,4602710,4.066332
30652,23,4631165,4.435966
30653,23,4761654,4.558747
30654,23,4763936,4.629938
30655,23,4993773,4.880356
30656,23,5321350,5.060634
30657,23,5362522,5.154828
30658,23,5367882,5.475771
30659,23,5395408,5.502481
30660,23,5397584,5.562992
30661,23,5452525,5.579477
30662,23,5476848,5.668622
30663,23,5661308,5.814116
30664,23,5665899,5.882014
30665,23,5730092,5.905794
30666,23,5745268,6.134775
30667,23,6126740,6.299861
30668,23,6129410,6.389708
30669,23,6142368,6.418073
30670,23,6148318,6.571825
30671,23,6362922,6.832138
30672,23,6383047,6.895379
30673,23,6387495,6.985137
30674,23,6487199,7.020093
30675,23,6501550,7.134705
30676,23,6642106,7.279706
30677,23,6667557,7.430704
30678,23,6674211,7.809808
30679,23,6824091,7.895471
30680,23,6825623,7.951551
30681,23,7402606,8.088237
30682,23,7522081,8.153544
30683,23,7524035,8.196891
30684,23,7594504,8.218344
30685,23,7598977,8.295814
30686,23,7795956,8.350518
30687,23,7806313,8.456757
30688,23,7812875,8.619196
30689,23,7979967,8.702892
30690,23,7985438,8.77382
30691,23,7987843,8.886248
30692,23,8015284,8.91214
30693,23,8020438,8.977806
30694,23,8165052,9.072475
30695,23,8171298,9.145456
30696,23,8327767,9.246911
30697,23,8352925,9.344562
30698,23,8415859,9.394933
30699,23,8486234,9.564793
30700,23,8488524,9.714379
30701,23,8533802,9.7767
30702,23,8538443,9.923497
30703,23,8543808,9.932344
30704,23,8546167,10.028959
30705,23,8634442,10.174991
30706,23,8641316,10.423034
30707,23,8917206,10.559204
30708,23,8920078,10.6523
30709,23,8929104,10.663939
30710,23,8937456,10.841368
30711,23,8956081,10.916619
30712,23,9100240,11.016273
30713,23,9118497,11.273604
30714,23,9161930,11.432939
30715,23,9167485,11.527632
30716,23,9200885,11.561061
30717,23,9202725,11.654542
30718,23,9218577,11.705107
30719,23,9221460,11.844959
30720,23,9263270,11.962521
30721,23,9265116,12.071204
30722,23,9269262,12.133884
30723,23,9425953,12.384191
30724,23,9432059,12.489134
30725,23,9520597,12.628395
30726,23,9524235,12.750953
30727,23,9589231,12.856803
30728,23,9612676,12.994627
30729,23,9665368,13.053671
30730,23,9674313,13.237936
30731,23,9684299,13.265247
30732,23,9690197,13.366307
30733,23,9766200,13.597623
30734,23,9784377,13.83328
30735,23,9822921,13.889297
30736,23,9825109,13.952456
30737,23,9885340,14.095624
30738,23,9902376,14.202753
30739,23,9907672,14.377709
30740,23,9917687,14.407058
30741,23,9919578,14.482943
30742,23,9946485,14.578045
30743,23,9957035,14.697422
30744,23,9988639,14.834436
30745,23,10043331,14.865778
30746,23,10053367,15.004335
30747,23,10112338,15.252971
30748,23,10176781,15.343657
30749,23,10182812,15.431976
30750,23,10491959,15.657052
30751,23,10502458,15.741032
30752,23,10657891,15.774911
30753,23,10867175,16.015063
30754,23,11227034,16.10494
30755,23,11242827,16.202384
30756,23,11356897,16.288735
30757,23,11705621,16.345008
30758,23,11708631,16.546666
30759,23,11821187,16.616273
30760,23,11824307,16.674245
30761,23,11971859,16.771709
30762,23,11975722,16.840597
30763,23,12110831,16.90702
30764,23,12117567,17.060746
30765,23,12280747,17.218905
30766,23,12282226,17.320333
30767,23,12348212,17.435603
30768,23,12360799,17.535006
30769,23,12388180,17.566982
30770,23,12402166,17.715162
30771,23,12428856,17.756524
30772,23,12438265,17.963456
30773,23,12510397,18.099102
30774,23,12513601,18.160444
30775,23,12542800,18.193117
30776,23,12544281,18.303125
30777,23,12691621,18.545511
30778,23,12698499,18.721827
30779,23,12738587,18.937801
30780,23,12757652,18.965683
30781,23,12762967,19.112566
30782,23,12775766,19.195347
30783,23,12825196,19.264414
30784,23,12830409,19.486982
30785,23,12864569,19.564489
30786,23,12866588,19.70957
30787,23,12903035,19.790124
30788,23,12913022,19.956136
30789,23,13023824,20.148735
30790,23,13027635,20.33869
30791,23,13222372,20.417304
30792,23,13224336,20.593532
30793,23,13289954,20.874085
30794,23,13463885,20.97507
30795,23,13465641,21.156546
30796,23,13474396,21.167437
30797,23,13478973,21.27258
30798,23,13507867,21.470157
30799,23,13511918,21.548515
30800,23,13534587,21.685084
30801,23,13537589,21.793107
30802,23,13561789,21.812111
30803,23,13576593,22.097872
30804,23,13608125,22.116593
30805,23,13611577,22.204836
30806,23,13708178,22.314252
30807,23,13710940,22.522312
30808,23,13814876,22.544518
30809,23,13859959,22.627623
30810,23,13862783,22.738452
30811,23,13969904,22.890159
30812,23,14108517,22.928295
30813,23,14111949,23.039261
30814,23,14342790,23.279209
30815,23,14343741,23.310972
30816,23,14637823,23.447569
30817,23,15265457,23.587454
30818,23,15282495,23.650244
30819,23,15618063,23.852073
30820,23,15810226,23.876798
30821,23,15815797,23.99323
30822,23,16034878,24.043532
30823,23,16038611,24.100986
30824,23,16257827,24.247961
30825,23,16269658,24.356755
30826,23,16453106,24.425666
30827,23,16454485,24.490025
30828,23,16568416,24.645518
30829,23,16672258,24.669049
30830,23,16723639,24.759367
30831,23,16741044,24.973129
30832,23,16886581,25.022396
30833,23,16891997,25.085188
30834,23,17175993,25.167253
30835,23,17183335,25.228213
30836,23,17485208,25.283796
30837,23,17554596,25.363162
30838,23,17560052,25.56221
30839,23,17620869,25.597503
30840,23,17627873,25.693038
30841,23,17699834,25.702238
30842,23,17716494,25.802055
30843,23,17949873,25.935719
30844,23,17968713,26.096612
30845,23,18028537,26.122621
30846,23,18035289,26.18755
30847,23,18141566,26.296996
30848,23,18408836,26.343928
30849,23,18417483,26.405937
30850,23,18666766,26.530464
30851,23,18713716,26.741448
30852,23,18805498,26.771386
30853,23,18814003,26.854836
30854,23,18851930,26.890385
30855,23,18859525,27.030798
30856,23,18876226,27.069352
30857,23,18879795,27.156905
30858,23,18906311,27.244686
30859,23,18997694,27.255227
30860,23,19043329,27.439526
30861,23,19110057,27.503287
30862,23,19122321,27.596458
30863,23,19191059,27.657645
30864,23,19196522,27.819903
30865,23,19213417,27.919652
30866,23,19216290,28.007219
30867,23,19267452,28.156969
30868,23,19273563,28.247637
30869,23,19314086,28.26252
30870,23,19317859,28.349502
30871,23,19375559,28.360111
30872,23,19455692,28.577505
30873,23,19458598,28.655998
30874,23,19503874,28.757018
30875,23,19505646,28.859074
30876,23,19574421,28.915249
30877,23,19577983,29.004705
30878,23,20313376,29.110236
30879,23,20336425,29.190254
30880,23,20344856,29.29335
30881,23,20375118,29.346745
30882,23,20378258,29.447563
30883,23,20448115,29.602151
30884,23,20497726,29.622641
30885,23,20502877,29.751001
30886,23,20533706,29.762489
30887,23,20541772,29.862437
30888,23,20603825,29.893905
30889,23,20638401,30.022044
30890,23,21036882,30.126335
30891,23,21728963,30.23489
30892,23,21775889,30.308762
30893,23,21782262,30.381345
30894,23,21904273,30.41827
30895,23,22026463,30.574769
30896,23,22136800,30.869153
30897,23,22147968,31.074082
30898,23,22229528,31.325132
30899,23,22288821,31.393996
30900,23,22290883,31.486832
30901,23,22310293,31.557889
30902,23,22313258,31.669138
30903,23,22334116,31.887659
30904,23,22382290,32.013124
30905,23,22488734,32.073256
30906,23,22499300,32.167862
30907,23,22733618,32.497464
30908,23,22760691,32.594093
30909,23,22762092,32.690432
30910,23,22770048,32.837569
30911,23,22800226,32.879047
30912,23,22806464,33.090741
30913,23,22849239,33.22053
30914,23,22852105,33.335874
30915,23,22893439,33.418567
30916,23,22913036,33.811464
30917,23,22975801,33.991347
30918,23,22981039,34.152454
30919,23,23006743,34.307891
30920,23,23014753,34.485266
30921,23,23056420,34.624426
30922,23,23120353,34.658869
30923,23,23155133,34.827769
30924,23,23157201,34.936276
30925,23,23213761,35.045064
30926,23,23217323,35.159171
30927,23,23298612,35.356686
30928,23,23306843,35.46097
30929,23,23383444,35.793318
30930,23,23389770,36.108268
30931,23,23406394,36.324872
30932,23,23546850,36.422975
30933,23,23558245,36.493249
30934,23,23747060,36.728322
30935,23,23754507,36.890443
30936,23,23801593,36.996534
30937,23,23815407,37.226073
30938,23,24277971,37.430807
30939,23,24316659,37.581934
30940,23,24349908,37.587286
30941,23,24364597,37.70054
30942,23,24537961,37.825889
30943,23,24574851,37.908739
30944,23,24578803,37.998582
30945,23,25006110,38.071985
30946,23,25038156,38.178995
30947,23,25671376,38.335067
30948,23,25771886,38.457049
30949,23,25773253,38.561496
30950,23,26082676,38.706828
30951,23,26109618,38.845569
30952,23,27069903,39.073906
30953,23,27071166,39.132641
30954,23,27103640,39.157204
30955,23,27105910,39.278825
30956,23,27457947,39.314113
30957,23,27802249,39.553913
30958,23,27805106,39.604968
30959,23,27939020,39.680146
30960,23,27960693,39.796912
30961,23,28031333,39.811429
30962,23,28034457,39.909412
30963,23,28297778,39.969371
30964,23,28564689,40.135012
30965,23,28685498,40.297021
30966,23,28687244,40.347683
30967,23,28891150,40.459641
30968,23,28897293,40.585079
30969,23,29213387,40.707321
30970,23,29225144,40.856406
30971,23,29355640,40.939034
30972,23,29361952,41.022988
30973,23,29562532,41.217473
30974,23,29575090,41.327289
30975,23,29604816,41.392776
30976,23,29611032,41.57058
30977,23,29891873,41.784346
30978,23,29909158,42.017231
30979,23,29936710,42.129613
30980,23,30306172,42.44994
30981,23,30321976,42.682181
30982,23,30339327,42.827395
30983,23,30411469,42.841461
30984,23,30414005,42.904089
30985,23,30482361,42.963214
30986,23,30533776,43.292829
30987,23,30571497,43.322104
30988,23,30579655,43.412573
30989,23,30643333,43.483375
30990,23,30665026,43.624534
30991,23,30761724,43.64141
30992,23,30765353,43.717063
30993,23,30928302,43.776405
30994,23,30931473,43.868046
30995,23,30978304,43.951194
30996,23,30980669,44.086805
30997,23,31047614,44.170834
30998,23,31082727,44.31922
30999,23,31187194,44.375475
31000,23,31209269,44.530124
31001,23,31214227,44.665668
31002,23,31237762,44.756938
31003,23,31257784,44.959175
31004,23,31260881,45.12279
31005,23,31344293,45.319455
31006,23,31350022,45.394296
31007,23,31387240,45.426952
31008,23,31421666,45.632608
31009,23,31423838,45.738361
31010,23,31518931,45.891497
31011,23,31534260,46.014676
31012,23,31743305,46.097441
31013,23,31744217,46.139365
31014,23,31883410,46.274628
31015,23,31887778,46.347609
31016,23,31907035,46.376541
31017,23,31912528,46.452376
31018,23,32005353,46.651612
31019,23,32057482,47.071102
31020,23,32072768,47.42061
31021,23,32102726,47.512127
31022,23,32106515,47.650697
31023,23,32132330,47.787872
31024,23,32143952,48.001383
31025,23,32173896,48.079526
31026,23,32205011,48.265069
31027,23,32211661,48.46072
31028,23,32227300,48.599988
31029,23,32316546,48.71921
31030,23,32329164,49.260062
31031,23,32380423,49.426448
31032,23,32518023,49.546421
31033,23,32525818,49.727008
31034,23,32580932,49.841666
31035,23,32583624,50.000022
31036,23,32619838,50.049351
31037,23,32622348,50.133807
31038,23,32653067,50.261905
31039,23,32699486,50.635943
31040,23,32781748,50.696523
31041,23,32809163,51.116139
31042,23,32852605,51.182484
31043,23,32854769,51.320108
31044,23,32861305,51.45002
31045,23,32885246,51.51961
31046,23,32892236,51.622599
31047,23,32928207,51.695586
31048,23,32934342,51.857347
31049,23,32947377,51.884268
31050,23,32956232,52.010412
31051,23,33049211,52.212022
31052,23,33051362,52.388589
31053,23,33091104,52.496953
31054,23,33108629,52.690725
31055,23,33115144,52.854321
31056,23,33227947,53.043195
31057,23,33239353,53.121697
31058,23,33284575,53.181138
31059,23,33289177,53.367933
31060,23,33347806,53.444291
31061,23,33350078,53.58314
31062,23,33394974,53.608495
31063,23,33400800,53.802042
31064,23,33633889,53.957663
31065,23,33636859,53.993716
31066,23,33743414,54.038212
31067,23,33746304,54.115984
31068,23,34191713,54.235665
31069,23,34192991,54.279192
31070,23,34444872,54.388158
31071,23,34447654,54.474531
31072,23,34900842,54.705599
31073,23,34903751,54.775761
31074,23,35021060,54.85931
31075,23,35577091,54.974054
31076,23,35583940,55.042815
31077,23,35587668,55.176143
31078,23,35857435,55.298184
31079,23,35861995,55.359203
31080,23,35864966,55.494059
31081,23,36429477,55.72732
31082,23,36433084,55.902122
31083,23,36472694,55.994854
31084,23,36601177,56.018052
31085,23,36604459,56.233524
31086,23,36762244,56.314603
31087,23,37172963,57.052682
31088,23,37466424,57.157997
31089,23,37475133,57.228571
31090,23,37699175,57.281923
31091,23,37703870,57.447159
31092,23,37710813,57.449855
31093,23,37713198,57.562823
31094,23,37724827,57.566984
31095,23,37727210,57.647634
31096,23,37798596,57.689767
31097,23,37805367,57.815152
31098,23,37825640,57.821669
31099,23,37832840,57.905191
31100,23,37913918,57.995821
31101,23,37918521,58.069816
31102,23,38086806,58.214755
31103,23,38088298,58.336565
31104,23,38262566,58.524285
31105,23,38469744,58.640143
31106,23,38473584,58.718917
31107,23,38523272,58.821628
31108,23,38710525,58.926014
31109,23,38726438,59.012938
31110,23,38728322,59.107349
31111,23,39019825,59.372446
31112,23,39030880,59.589504
31113,23,39251030,59.704411
31114,23,39258730,59.817692
31115,23,39437329,59.876916
31116,23,39441570,59.939514
31117,23,39522460,59.980223
31118,23,39540087,60.056392
31119,23,39628414,60.085196
31120,23,39632673,60.221114
31121,23,39710491,60.405793
31122,23,39716204,60.552551
31123,23,39740290,60.605632
31124,23,39746758,60.696673
31125,23,39833745,60.823238
31126,23,39858660,61.050129
31127,23,39898113,61.07549
31128,23,39932907,61.336599
31129,23,39977313,61.479265
31130,23,40002802,61.722445
31131,23,40118831,61.848082
31132,23,40162829,62.186625
31133,23,40229112,62.263732
31134,23,40242991,62.559365
31135,23,40341082,62.699243
31136,23,40377426,62.860177
31137,23,40380209,62.958417
31138,23,40397423,63.127203
31139,23,40427318,63.231479
31140,23,40602318,63.303693
31141,23,40604306,63.372745
31142,23,40636833,63.470869
31143,23,40642452,63.608683
31144,23,40680497,63.660991
31145,23,40745226,63.944356
31146,23,40793122,63.967083
31147,23,40802981,64.224362
31148,23,40859358,64.263236
31149,23,40868188,64.41661
31150,23,40931840,64.55685
31151,23,41128493,64.649028
31152,23,41148506,64.867263
31153,23,41265035,64.99395
31154,23,41268456,65.061911
31155,23,41338467,65.173643
31156,23,41343001,65.29987
31157,23,41365410,65.307814
31158,23,41369097,65.392698
31159,23,41801500,65.503607
31160,23,41807262,65.672009
31161,23,41898914,65.70597
31162,23,41956640,65.82444
31163,23,41959206,65.906722
31164,23,42102541,65.984644
31165,23,42105899,66.103073
31166,23,42242051,66.190665
31167,23,42246571,66.252191
31168,23,42343582,66.322939
31169,23,42351292,66.408924
31170,23,42641778,66.488558
31171,23,42648004,66.598841
31172,23,42737490,66.64409
31173,23,42739460,66.754264
31174,23,42945168,66.852214
31175,23,42965790,66.959015
31176,23,43612708,67.099812
31177,23,43614634,67.254842
31178,23,43813650,67.331722
31179,23,43822924,67.433273
31180,23,43824782,67.546805
31181,23,43878034,67.553544
31182,23,43965278,67.71301
31183,23,43983790,67.974711
31184,23,44177913,68.093006
31185,23,44181529,68.249314
31186,23,44237544,68.346465
31187,23,44241071,68.407413
31188,23,44297063,68.443375
31189,23,44306764,68.533794
31190,23,44343696,68.634584
31191,23,44360233,68.823443
31192,23,44385399,68.943158
31193,23,44422412,68.985754
31194,23,44427437,69.131119
31195,23,44475864,69.183829
31196,23,44478286,69.278844
31197,23,44507757,69.62764
31198,23,44606434,69.699382
31199,23,44610371,69.809596
31200,23,44707590,70.033092
31201,23,44986281,70.044475
